,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,25.2868070602,22.7223780155,0.933213406275,0.934621703211,10,1,"{'epochs': 1, 'batch_size': 10}",16,0.933213406275,0.934621703211,0.0,0.0,0.0,0.0
1,55.8883008957,33.1944839954,0.936399838451,0.940378281754,10,2,"{'epochs': 2, 'batch_size': 10}",7,0.936399838451,0.940378281754,0.0,0.0,0.0,0.0
2,95.6662728786,38.6298849583,0.938018751438,0.947985190053,10,4,"{'epochs': 4, 'batch_size': 10}",4,0.938018751438,0.947985190053,0.0,0.0,0.0,0.0
3,189.785480976,39.318475008,0.937067961258,0.952508216834,10,8,"{'epochs': 8, 'batch_size': 10}",6,0.937067961258,0.952508216834,0.0,0.0,0.0,0.0
4,365.842211008,37.8321020603,0.942361550191,0.962582231168,10,16,"{'epochs': 16, 'batch_size': 10}",2,0.942361550191,0.962582231168,0.0,0.0,0.0,0.0
5,704.29655695,38.9701020718,0.94331234028,0.967824830061,10,32,"{'epochs': 32, 'batch_size': 10}",1,0.94331234028,0.967824830061,0.0,0.0,0.0,0.0
6,20.7411980629,13.9730927944,0.904124374241,0.903577304249,100,1,"{'epochs': 1, 'batch_size': 100}",25,0.904124374241,0.903577304249,0.0,0.0,0.0,0.0
7,16.2904210091,12.6049141884,0.919619685072,0.920435854283,100,2,"{'epochs': 2, 'batch_size': 100}",22,0.919619685072,0.920435854283,0.0,0.0,0.0,0.0
8,32.8724811077,14.7417290211,0.933701659113,0.937500004804,100,4,"{'epochs': 4, 'batch_size': 100}",14,0.933701659113,0.937500004804,0.0,0.0,0.0,0.0
9,55.3819479942,21.4018340111,0.935603239941,0.942948194686,100,8,"{'epochs': 8, 'batch_size': 100}",10,0.935603239941,0.942948194686,0.0,0.0,0.0,0.0
10,100.004051924,25.8747010231,0.937093667754,0.950452303269,100,16,"{'epochs': 16, 'batch_size': 100}",5,0.937093667754,0.950452303269,0.0,0.0,0.0,0.0
11,194.099591017,28.2807888985,0.940280101124,0.957339642643,100,32,"{'epochs': 32, 'batch_size': 100}",3,0.940280101124,0.957339642643,0.0,0.0,0.0,0.0
12,15.9600958824,13.4974160194,0.832815108539,0.83449835541,200,1,"{'epochs': 1, 'batch_size': 200}",38,0.832815108539,0.83449835541,0.0,0.0,0.0,0.0
13,13.7372009754,13.7836699486,0.894487984028,0.894325654464,200,2,"{'epochs': 2, 'batch_size': 200}",29,0.894487984028,0.894325654464,0.0,0.0,0.0,0.0
14,23.6024069786,14.8454101086,0.926326609601,0.929379112136,200,4,"{'epochs': 4, 'batch_size': 200}",19,0.926326609601,0.929379112136,0.0,0.0,0.0,0.0
15,46.3214559555,20.8857040405,0.933984323852,0.937911182593,200,8,"{'epochs': 8, 'batch_size': 200}",13,0.933984323852,0.937911182593,0.0,0.0,0.0,0.0
16,82.3329122066,18.148526907,0.936374148918,0.947368416641,200,16,"{'epochs': 16, 'batch_size': 200}",8,0.936374148918,0.947368416641,0.0,0.0,0.0,0.0
17,159.060241938,25.7809829712,0.935449055116,0.948910358607,200,32,"{'epochs': 32, 'batch_size': 200}",11,0.935449055116,0.948910358607,0.0,0.0,0.0,0.0
18,14.8632390499,12.9096930027,0.868431192207,0.869449009751,500,1,"{'epochs': 1, 'batch_size': 500}",35,0.868431192207,0.869449009751,0.0,0.0,0.0,0.0
19,12.5563321114,11.9318678379,0.837312091466,0.839226973807,500,2,"{'epochs': 2, 'batch_size': 500}",36,0.837312091466,0.839226973807,0.0,0.0,0.0,0.0
20,23.2272548676,13.4246330261,0.912270332109,0.91365131525,500,4,"{'epochs': 4, 'batch_size': 500}",23,0.912270332109,0.91365131525,0.0,0.0,0.0,0.0
21,36.8812730312,17.5171339512,0.919799562042,0.923930921028,500,8,"{'epochs': 8, 'batch_size': 500}",21,0.919799562042,0.923930921028,0.0,0.0,0.0,0.0
22,74.8121211529,21.0244619846,0.933573173064,0.94017269629,500,16,"{'epochs': 16, 'batch_size': 500}",15,0.933573173064,0.94017269629,0.0,0.0,0.0,0.0
23,139.153800964,24.1243979931,0.935628933525,0.947265620711,500,32,"{'epochs': 32, 'batch_size': 500}",9,0.935628933525,0.947265620711,0.0,0.0,0.0,0.0
24,14.3433830738,12.3795149326,0.824694845726,0.825041119303,1000,1,"{'epochs': 1, 'batch_size': 1000}",39,0.824694845726,0.825041119303,0.0,0.0,0.0,0.0
25,12.6335308552,12.7376329899,0.819247078202,0.821340462977,1000,2,"{'epochs': 2, 'batch_size': 1000}",40,0.819247078202,0.821340462977,0.0,0.0,0.0,0.0
26,19.5140900612,12.7919819355,0.893100347906,0.89185854974,1000,4,"{'epochs': 4, 'batch_size': 1000}",30,0.893100347906,0.89185854974,0.0,0.0,0.0,0.0
27,35.1229820251,13.6121809483,0.906899652528,0.909539476919,1000,8,"{'epochs': 8, 'batch_size': 1000}",24,0.906899652528,0.909539476919,0.0,0.0,0.0,0.0
28,66.0537891388,19.4859659672,0.92111011447,0.925884050121,1000,16,"{'epochs': 16, 'batch_size': 1000}",20,0.92111011447,0.925884050121,0.0,0.0,0.0,0.0
29,134.647876978,20.1251618862,0.934266990153,0.943050988754,1000,32,"{'epochs': 32, 'batch_size': 1000}",12,0.934266990153,0.943050988754,0.0,0.0,0.0,0.0
30,14.2143440247,12.1733849049,0.647565202344,0.647512330159,1500,1,"{'epochs': 1, 'batch_size': 1500}",46,0.647565202344,0.647512330159,0.0,0.0,0.0,0.0
31,11.9573349953,12.6495499611,0.772247202213,0.771998363866,1500,2,"{'epochs': 2, 'batch_size': 1500}",41,0.772247202213,0.771998363866,0.0,0.0,0.0,0.0
32,20.4192278385,12.5717611313,0.836926638046,0.839843748064,1500,4,"{'epochs': 4, 'batch_size': 1500}",37,0.836926638046,0.839843748064,0.0,0.0,0.0,0.0
33,33.6480929852,13.5752699375,0.872208660969,0.873149671984,1500,8,"{'epochs': 8, 'batch_size': 1500}",34,0.872208660969,0.873149671984,0.0,0.0,0.0,0.0
34,60.5259990692,13.8674459457,0.903456254497,0.906249995368,1500,16,"{'epochs': 16, 'batch_size': 1500}",26,0.903456254497,0.906249995368,0.0,0.0,0.0,0.0
35,114.356489897,18.6466379166,0.931209043214,0.940275503421,1500,32,"{'epochs': 32, 'batch_size': 1500}",17,0.931209043214,0.940275503421,0.0,0.0,0.0,0.0
36,13.3900680542,9.81025600433,0.560940509504,0.566200658385,2000,1,"{'epochs': 1, 'batch_size': 2000}",47,0.560940509504,0.566200658385,0.0,0.0,0.0,0.0
37,11.4103858471,10.6363480091,0.739714766612,0.743009880871,2000,2,"{'epochs': 2, 'batch_size': 2000}",43,0.739714766612,0.743009880871,0.0,0.0,0.0,0.0
38,17.0219860077,10.998139143,0.885082871116,0.886101969665,2000,4,"{'epochs': 4, 'batch_size': 2000}",33,0.885082871116,0.886101969665,0.0,0.0,0.0,0.0
39,29.1767680645,9.64955306053,0.892149557288,0.891447356363,2000,8,"{'epochs': 8, 'batch_size': 2000}",31,0.892149557288,0.891447356363,0.0,0.0,0.0,0.0
40,56.469383955,16.769493103,0.895001929025,0.8979235116,2000,16,"{'epochs': 16, 'batch_size': 2000}",28,0.895001929025,0.8979235116,0.0,0.0,0.0,0.0
41,107.985098124,18.9396398067,0.927251706496,0.934210517787,2000,32,"{'epochs': 32, 'batch_size': 2000}",18,0.927251706496,0.934210517787,0.0,0.0,0.0,0.0
42,15.4265859127,8.70154500008,0.441911859629,0.454255754324,5000,1,"{'epochs': 1, 'batch_size': 5000}",48,0.441911859629,0.454255754324,0.0,0.0,0.0,0.0
43,10.1553668976,10.0899841785,0.683335481604,0.684518911582,5000,2,"{'epochs': 2, 'batch_size': 5000}",45,0.683335481604,0.684518911582,0.0,0.0,0.0,0.0
44,15.7169160843,8.65378785133,0.754978802912,0.763877462204,5000,4,"{'epochs': 4, 'batch_size': 5000}",42,0.754978802912,0.763877462204,0.0,0.0,0.0,0.0
45,26.9981639385,9.77046608925,0.685108565892,0.685752456518,5000,8,"{'epochs': 8, 'batch_size': 5000}",44,0.685108565892,0.685752456518,0.0,0.0,0.0,0.0
46,46.0098218918,12.2760100365,0.901631758649,0.90316612244,5000,16,"{'epochs': 16, 'batch_size': 5000}",27,0.901631758649,0.90316612244,0.0,0.0,0.0,0.0
47,87.1781060696,12.5082259178,0.887035838554,0.891858542534,5000,32,"{'epochs': 32, 'batch_size': 5000}",32,0.887035838554,0.891858542534,0.0,0.0,0.0,0.0
