,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,32.4932048321,32.6837329865,0.931979948935,0.936060847984,10,1,"{'epochs': 1, 'batch_size': 10}",14,0.931979948935,0.936060847984,0.0,0.0,0.0,0.0
1,37.6339130402,40.6008150578,0.644764233911,0.644736844735,10,2,"{'epochs': 2, 'batch_size': 10}",33,0.644764233911,0.644736844735,0.0,0.0,0.0,0.0
2,63.6039998531,37.6749329567,0.935474745308,0.949013151375,10,4,"{'epochs': 4, 'batch_size': 10}",10,0.935474745308,0.949013151375,0.0,0.0,0.0,0.0
3,128.020933867,46.4903230667,0.931260432197,0.945209696399,10,8,"{'epochs': 8, 'batch_size': 10}",15,0.931260432197,0.945209696399,0.0,0.0,0.0,0.0
4,235.01470685,46.1139450073,0.940228696257,0.950863479967,10,16,"{'epochs': 16, 'batch_size': 10}",2,0.940228696257,0.950863479967,0.0,0.0,0.0,0.0
5,458.495620012,45.5805289745,0.941513547964,0.968030422399,10,32,"{'epochs': 32, 'batch_size': 10}",1,0.941513547964,0.968030422399,0.0,0.0,0.0,0.0
6,16.3696529865,12.2385690212,0.72157266007,0.722039477875,100,1,"{'epochs': 1, 'batch_size': 100}",20,0.72157266007,0.722039477875,0.0,0.0,0.0,0.0
7,13.6461498737,12.2273089886,0.644764231863,0.644736843478,100,2,"{'epochs': 2, 'batch_size': 100}",34,0.644764231863,0.644736843478,0.0,0.0,0.0,0.0
8,23.6818242073,14.7807838917,0.933084931216,0.936780432509,100,4,"{'epochs': 4, 'batch_size': 100}",13,0.933084931216,0.936780432509,0.0,0.0,0.0,0.0
9,35.3452529907,17.5458321571,0.936965183789,0.947368423405,100,8,"{'epochs': 8, 'batch_size': 100}",7,0.936965183789,0.947368423405,0.0,0.0,0.0,0.0
10,68.114522934,18.9335050583,0.935860210912,0.945723683622,100,16,"{'epochs': 16, 'batch_size': 100}",9,0.935860210912,0.945723683622,0.0,0.0,0.0,0.0
11,127.76880002,27.1566100121,0.939843249393,0.954564145178,100,32,"{'epochs': 32, 'batch_size': 100}",3,0.939843249393,0.954564145178,0.0,0.0,0.0,0.0
12,12.8509421349,11.5026829243,0.644764230021,0.644736845831,200,1,"{'epochs': 1, 'batch_size': 200}",39,0.644764230021,0.644736845831,0.0,0.0,0.0,0.0
13,14.6826081276,11.556855917,0.644764230021,0.644736845831,200,2,"{'epochs': 2, 'batch_size': 200}",39,0.644764230021,0.644736845831,0.0,0.0,0.0,0.0
14,19.5999538898,13.5806281567,0.928690738326,0.93256579315,200,4,"{'epochs': 4, 'batch_size': 200}",17,0.928690738326,0.93256579315,0.0,0.0,0.0,0.0
15,32.0145821571,15.3023700714,0.935140691371,0.942845392384,200,8,"{'epochs': 8, 'batch_size': 200}",11,0.935140691371,0.942845392384,0.0,0.0,0.0,0.0
16,61.0784008503,14.7009861469,0.937042271763,0.94726561853,200,16,"{'epochs': 16, 'batch_size': 200}",6,0.937042271763,0.94726561853,0.0,0.0,0.0,0.0
17,104.893480778,21.8622860909,0.937761788961,0.950657892286,200,32,"{'epochs': 32, 'batch_size': 200}",5,0.937761788961,0.950657892286,0.0,0.0,0.0,0.0
18,11.6239681244,14.8451788425,0.64476423444,0.644736837669,500,1,"{'epochs': 1, 'batch_size': 500}",30,0.64476423444,0.644736837669,0.0,0.0,0.0,0.0
19,14.5093958378,13.8879921436,0.64476423444,0.644736837669,500,2,"{'epochs': 2, 'batch_size': 500}",30,0.64476423444,0.644736837669,0.0,0.0,0.0,0.0
20,21.8079140186,14.7921378613,0.685828085157,0.687397196913,500,4,"{'epochs': 4, 'batch_size': 500}",21,0.685828085157,0.687397196913,0.0,0.0,0.0,0.0
21,38.0451948643,16.8308970928,0.64476423444,0.644736837669,500,8,"{'epochs': 8, 'batch_size': 500}",30,0.64476423444,0.644736837669,0.0,0.0,0.0,0.0
22,66.0121297836,17.7421081066,0.93511499526,0.940995065765,500,16,"{'epochs': 16, 'batch_size': 500}",12,0.93511499526,0.940995065765,0.0,0.0,0.0,0.0
23,125.507657051,22.3153839111,0.938070152476,0.951069073629,500,32,"{'epochs': 32, 'batch_size': 500}",4,0.938070152476,0.951069073629,0.0,0.0,0.0,0.0
24,13.4502019882,13.9270088673,0.644764230052,0.64473683887,1000,1,"{'epochs': 1, 'batch_size': 1000}",35,0.644764230052,0.64473683887,0.0,0.0,0.0,0.0
25,12.6239287853,13.4834370613,0.644764230052,0.64473683887,1000,2,"{'epochs': 2, 'batch_size': 1000}",35,0.644764230052,0.64473683887,0.0,0.0,0.0,0.0
26,21.4555101395,15.5554959774,0.644764230052,0.64473683887,1000,4,"{'epochs': 4, 'batch_size': 1000}",35,0.644764230052,0.64473683887,0.0,0.0,0.0,0.0
27,33.580684185,14.6541039944,0.645123988463,0.645045229185,1000,8,"{'epochs': 8, 'batch_size': 1000}",23,0.645123988463,0.645045229185,0.0,0.0,0.0,0.0
28,64.7029488087,19.7837979794,0.929667230921,0.934518922071,1000,16,"{'epochs': 16, 'batch_size': 1000}",16,0.929667230921,0.934518922071,0.0,0.0,0.0,0.0
29,118.053876162,24.306167841,0.644764230052,0.64473683887,1000,32,"{'epochs': 32, 'batch_size': 1000}",35,0.644764230052,0.64473683887,0.0,0.0,0.0,0.0
30,15.6572468281,14.1753799915,0.64476422721,0.644736854188,1500,1,"{'epochs': 1, 'batch_size': 1500}",41,0.64476422721,0.644736854188,0.0,0.0,0.0,0.0
31,16.0664429665,13.5376019478,0.64476422721,0.644736854188,1500,2,"{'epochs': 2, 'batch_size': 1500}",41,0.64476422721,0.644736854188,0.0,0.0,0.0,0.0
32,19.6120550632,14.8152840137,0.64476422721,0.644736854188,1500,4,"{'epochs': 4, 'batch_size': 1500}",41,0.64476422721,0.644736854188,0.0,0.0,0.0,0.0
33,33.318253994,13.6213970184,0.64476422721,0.644736854188,1500,8,"{'epochs': 8, 'batch_size': 1500}",41,0.64476422721,0.644736854188,0.0,0.0,0.0,0.0
34,59.0575568676,14.8395500183,0.854297827835,0.858347047267,1500,16,"{'epochs': 16, 'batch_size': 1500}",19,0.854297827835,0.858347047267,0.0,0.0,0.0,0.0
35,106.480806828,20.0261831284,0.936810999201,0.947265619951,1500,32,"{'epochs': 32, 'batch_size': 1500}",8,0.936810999201,0.947265619951,0.0,0.0,0.0,0.0
36,12.3445549011,12.5748860836,0.644764222393,0.64473684485,2000,1,"{'epochs': 1, 'batch_size': 2000}",45,0.644764222393,0.64473684485,0.0,0.0,0.0,0.0
37,12.2178010941,12.7827069759,0.644764222393,0.64473684485,2000,2,"{'epochs': 2, 'batch_size': 2000}",45,0.644764222393,0.64473684485,0.0,0.0,0.0,0.0
38,17.8328950405,12.7151949406,0.644764222393,0.64473684485,2000,4,"{'epochs': 4, 'batch_size': 2000}",45,0.644764222393,0.64473684485,0.0,0.0,0.0,0.0
39,28.9905099869,12.0993680954,0.644764222393,0.64473684485,2000,8,"{'epochs': 8, 'batch_size': 2000}",45,0.644764222393,0.64473684485,0.0,0.0,0.0,0.0
40,55.4241280556,13.5887248516,0.653192861572,0.654502465243,2000,16,"{'epochs': 16, 'batch_size': 2000}",22,0.653192861572,0.654502465243,0.0,0.0,0.0,0.0
41,97.3158049583,16.3488121033,0.898445334224,0.901726972508,2000,32,"{'epochs': 32, 'batch_size': 2000}",18,0.898445334224,0.901726972508,0.0,0.0,0.0,0.0
42,12.6931347847,10.6116421223,0.644764236569,0.644736848085,5000,1,"{'epochs': 1, 'batch_size': 5000}",24,0.644764236569,0.644736848085,0.0,0.0,0.0,0.0
43,11.9419801235,10.7840409279,0.644764236569,0.644736848085,5000,2,"{'epochs': 2, 'batch_size': 5000}",24,0.644764236569,0.644736848085,0.0,0.0,0.0,0.0
44,20.544203043,11.1163620949,0.644764236569,0.644736848085,5000,4,"{'epochs': 4, 'batch_size': 5000}",24,0.644764236569,0.644736848085,0.0,0.0,0.0,0.0
45,26.0274009705,10.4906401634,0.644764236569,0.644736848085,5000,8,"{'epochs': 8, 'batch_size': 5000}",24,0.644764236569,0.644736848085,0.0,0.0,0.0,0.0
46,46.8484230042,13.0940659046,0.644764236569,0.644736848085,5000,16,"{'epochs': 16, 'batch_size': 5000}",24,0.644764236569,0.644736848085,0.0,0.0,0.0,0.0
47,87.0402588844,13.6335139275,0.644764236569,0.644736848085,5000,32,"{'epochs': 32, 'batch_size': 5000}",24,0.644764236569,0.644736848085,0.0,0.0,0.0,0.0
