,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,7619.28171182,10.5906829834,0.869359646418,0.828683110931,0.835099157838,0.822364901017,0.899624813692,0.867548321465,0.879779917469,0.855652173913
1,6883.71147704,10.1624629498,0.871312570665,0.835652402205,0.820360824742,0.851524879615,0.899136557537,0.870773384256,0.857420735266,0.884548494983
2,7792.71736908,10.628718853,0.865042655977,0.828163852899,0.810658467845,0.846441947566,0.892943413681,0.862653303442,0.850539591731,0.875117056856
3,7782.82659197,10.156017065,0.871415356152,0.829354794707,0.846089618703,0.813269127876,0.900627023693,0.868670402445,0.882304242842,0.855451505017
4,7927.45130396,10.4831500053,0.873573851372,0.832242225859,0.848914858097,0.81621187801,0.90070411677,0.868392370572,0.884663428175,0.8527090301
