,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,7664.98861718,10.1020569801,0.866070510844,0.824180272568,0.831472910427,0.817014446228,0.897286323688,0.864522251974,0.876314162028,0.853043478261
1,8418.39618301,10.0326120853,0.872545996505,0.832069339112,0.842567196928,0.821829855538,0.898237138305,0.866171003717,0.875341530055,0.857190635452
2,7625.25190496,10.0730280876,0.869668002878,0.829478214094,0.83396430503,0.825040128411,0.895641671378,0.863610411419,0.867251264755,0.86
3,7584.65431094,10.1926519871,0.866687223764,0.832623564331,0.80428820743,0.86302835741,0.893945623683,0.866409866313,0.839427962115,0.895183946488
4,8353.68154097,10.4003689289,0.872340425532,0.830002737476,0.849775784753,0.81112894596,0.896823765226,0.863374961718,0.878714414352,0.84856187291
