,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,602.832195997,122.868233919,0.853578311705,0.812725958062,0.798966074313,0.82696809578,0.907894736842,0.881387344453,0.872150903851,0.890821514584
