,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,814.410650015,51.1449639797,0.847796479507,0.787042030705,0.850956305396,0.732058056317,0.902240953947,0.865201984408,0.919831223629,0.816697886005
1,831.441640139,45.9781198502,0.852216369009,0.812444966246,0.792769857434,0.833121530332,0.923519736842,0.90241343127,0.885001286339,0.920524484881
2,846.859550953,54.3489279747,0.86293203135,0.815509131157,0.84442375188,0.788509129824,0.909539473684,0.879385964912,0.901376791233,0.858442601017
3,832.189903975,51.8408830166,0.859976872671,0.814968250195,0.827700372465,0.802621898201,0.919305098684,0.893588179477,0.905494505495,0.881990901793
4,805.23089695,46.2610909939,0.860156751895,0.811408372609,0.841927364257,0.783024546853,0.920230263158,0.893289328933,0.918811881188,0.869146374097
