,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,2499.15439081,62.8998470306,0.941950404728,0.916767989389,0.934219418788,0.899956597222,0.964638157895,0.949006818856,0.972948328267,0.926215277778
