,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.782992997883,0.154079140205,0.0629278619117,0.691851755357,0.846104547627,0.846104547627,0.00810899734497,0.00341501235962
0.4,0.784489122411,0.153354466108,0.0621564114812,0.693304385584,0.847968102602,0.847968102602,0.00603938102722,0.00694127082825
0.6,0.783742591025,0.154210903407,0.0620465055689,0.691598280578,0.847902428397,0.847902428397,0.00395741462708,0.0101397514343
0.8,0.782701576137,0.153471408102,0.0638270157614,0.693097160719,0.844514031469,0.844514031469,0.00246534347534,0.0145906448364
