,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.755427454812,0.098856863703,0.145715681485,0.802292711522,0.733825352556,2.30302652194,0.000830459594727,0.126573991776
0.4,0.756454904685,0.0954969820661,0.148048113249,0.809014329136,0.732312930576,2.30702639364,0.000629425048828,0.228264474869
0.6,0.7580798541,0.0909789617664,0.150941184133,0.818053927315,0.730478904221,2.31949614856,0.000392198562622,0.328380441666
0.8,0.75698840693,0.0910511918718,0.151960401198,0.817921333681,0.729133415533,2.31041360864,0.000248575210571,0.419654035568
