,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.715251587689,0.0872691744016,0.197479237909,0.825467335374,0.676386135082,0.676386135082,0.0019015789032,0.00253014564514
0.4,0.714099613531,0.0884971123366,0.197403274133,0.823013460703,0.675820223101,0.675820223101,0.00124402046204,0.00356163978577
0.6,0.71543020908,0.0887774376343,0.195792353286,0.822456688811,0.677467500155,0.677467500155,0.00085244178772,0.00586957931519
0.8,0.715826494725,0.0878989188485,0.196274586427,0.824225058609,0.677414395999,0.677414395999,0.000631809234619,0.00711941719055
