,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.882240677414,0.0634815176681,0.0542778049178,0.873041099459,0.889426532248,0.889426532248,0.0109696388245,0.107029533386
0.4,0.894211646185,0.0559555343263,0.0498328194885,0.888093790708,0.899213552621,0.899213552621,0.00802578926086,0.271415042877
0.6,0.899198853644,0.0562105126034,0.0445906337524,0.88758629673,0.90870710426,0.90870710426,0.00553760528564,0.45783495903
0.8,0.905614172203,0.0524163084538,0.0419695193435,0.895181036728,0.914286809413,0.914286809413,0.00307693481445,0.701723098755
