,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.738127340824,0.115837811431,0.146034847745,0.7683319221,0.725125220191,0.725125220191,0.00351099967957,0.00250859260559
0.4,0.736949064223,0.121290546702,0.141760389075,0.757429439861,0.727652603304,0.727652603304,0.00227007865906,0.00415515899658
0.6,0.738227056601,0.121044746955,0.140728196444,0.757926273284,0.729209166687,0.729209166687,0.00186986923218,0.00672955513
0.8,0.738673961183,0.119994789631,0.141331249186,0.76004167752,0.729075296844,0.729075296844,0.000867414474487,0.00949039459229
