,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.88418172936,0.0577821201759,0.0580361504641,0.88443952322,0.884321811604,0.884321811604,0.00154724121094,0.139680576324
0.4,0.887090190629,0.0541664857354,0.0587433236354,0.891671732523,0.883641909951,0.883641909951,0.000971651077271,0.255931377411
0.6,0.886341431642,0.0564059141536,0.0572526542044,0.887195519083,0.885700779155,0.885700779155,0.000689172744751,0.367314815521
0.8,0.887143415397,0.0562980330858,0.0565585515175,0.887418598593,0.886965578754,0.886965578754,0.000368022918701,0.477550029755
