,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.820420127015,0.138433479889,0.0411463930956,0.723142056927,0.897840471313,2.40491691011,0.00347537994385,0.00272517204285
0.4,0.820087715489,0.139293933736,0.0406183507751,0.721424229266,0.898795744429,2.40142876329,0.00232100486755,0.00453214645386
0.6,0.819175405458,0.141223213704,0.0396013808376,0.717571968217,0.900629757919,2.3933319078,0.0019241809845,0.00752120018005
0.8,0.822222222222,0.139403412791,0.0383743649863,0.721229486846,0.903850968354,2.40072522181,0.000807809829712,0.00967440605164
