,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,2999.3444891,29.3756349087,0.947132186665,0.925756628013,0.923667786846,0.927854938272,0.956570899933,0.938914190703,0.938303713336,0.939525462963
