,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,3009.08221292,32.0404419899,0.941958473241,0.91386148683,0.966444396644,0.866705246914,0.95379554916,0.931775062609,0.979888268156,0.888165509259
