,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,2969.66774893,32.4429950714,0.946241348592,0.925196662694,0.91477326294,0.935860339506,0.964023230714,0.949784791966,0.941946499715,0.95775462963
