,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,5261.87099409,47.2642529011,0.930377578291,0.907240025564,0.861241116311,0.958429783951,0.946034846071,0.927335640138,0.888829928363,0.969328703704
