,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,param_neurons,param_optimizer,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
16,182.547792435,27.8889009158,0.935646058926,0.944661451295,10,16,10,Adagrad,"{'epochs': 16, 'neurons': 10, 'optimizer': 'Adagrad', 'batch_size': 10}",49,0.934935108135,0.940995058645,0.936656808793,0.946648842055,0.935346259849,0.946340453186,2.83701211721,0.447324829339,0.000734153891102,0.00259558628212
17,213.474665324,28.1546662649,0.933504639522,0.938493688207,10,16,10,Adadelta,"{'epochs': 16, 'neurons': 10, 'optimizer': 'Adadelta', 'batch_size': 10}",61,0.933675953436,0.935238479918,0.933239103443,0.938939137923,0.933598861686,0.941303446779,1.80830240299,0.792673389763,0.000190381793936,0.00249596672538
18,203.307122072,30.0034472942,0.937410588586,0.957785081576,10,16,10,Adam,"{'epochs': 16, 'neurons': 10, 'optimizer': 'Adam', 'batch_size': 10}",37,0.936733900329,0.954255749962,0.93825002505,0.960423514284,0.937247840379,0.958675980482,3.03792878899,0.494867058994,0.000629562692788,0.00259558661694
19,195.35637935,28.9440496763,0.936305616131,0.945243962338,10,16,10,Adamax,"{'epochs': 16, 'neurons': 10, 'optimizer': 'Adamax', 'batch_size': 10}",45,0.938095843227,0.946340453737,0.935757412689,0.944490124864,0.935063592476,0.944901308412,2.7711091156,0.529758842651,0.00129718449317,0.000793300287742
20,210.315929651,28.2280917168,0.942121711215,0.962959149893,10,16,10,Nadam,"{'epochs': 16, 'neurons': 10, 'optimizer': 'Nadam', 'batch_size': 10}",14,0.942798399732,0.958264796112,0.941590639239,0.96525492899,0.941976094673,0.965357724577,2.22570235932,0.61905628838,0.000503702613974,0.00331967466263
21,197.433616718,33.6554818948,0.9321512626,0.938116769339,10,16,15,SGD,"{'epochs': 16, 'neurons': 15, 'optimizer': 'SGD', 'batch_size': 10}",73,0.932673769072,0.934313315592,0.932442495752,0.939967098572,0.931337522975,0.940069893853,0.706628177781,1.91990065162,0.000583095743849,0.00268977533422
22,255.317922354,34.2898013592,0.93559466488,0.944078940469,10,16,15,RMSprop,"{'epochs': 16, 'neurons': 15, 'optimizer': 'RMSprop', 'batch_size': 10}",50,0.93673390036,0.942536999741,0.933341891581,0.942434203603,0.936708202701,0.947265618064,3.62840486294,0.317306422103,0.00159298582289,0.00225371209807
23,263.460371017,33.759966294,0.936536889438,0.946477515018,10,16,15,Adagrad,"{'epochs': 16, 'neurons': 15, 'optimizer': 'Adagrad', 'batch_size': 10}",43,0.93688808268,0.944387328823,0.936836688167,0.947882394551,0.935885897466,0.947162821681,0.828861701538,1.37614493087,0.000460798769944,0.0015068963749
24,272.125694354,34.6196739674,0.933513205145,0.938562218905,10,16,15,Adadelta,"{'epochs': 16, 'neurons': 15, 'optimizer': 'Adadelta', 'batch_size': 10}",60,0.934292682045,0.936163644429,0.933470376832,0.938219565506,0.932776556558,0.941303446779,1.6212791937,0.439974185122,0.000619696065794,0.00211225796439
25,268.386311372,33.1941333612,0.938849622358,0.959052899575,10,16,15,Adam,"{'epochs': 16, 'neurons': 15, 'optimizer': 'Adam', 'batch_size': 10}",26,0.940331484777,0.957134039754,0.939098027231,0.960217921946,0.937119355066,0.959806737024,4.23145942806,0.90790545899,0.00132305783603,0.00136718336211
26,260.6616443,35.0629130205,0.937684690285,0.948122251946,10,16,15,Adamax,"{'epochs': 16, 'neurons': 15, 'optimizer': 'Adamax', 'batch_size': 10}",36,0.938506995745,0.947471210586,0.936733899892,0.948190782783,0.937813175218,0.94870476247,0.829435680973,0.872981403409,0.00072954255478,0.000505921548162
27,276.410153627,34.5632827282,0.942644217606,0.965323459382,10,16,15,Nadam,"{'epochs': 16, 'neurons': 15, 'optimizer': 'Nadam', 'batch_size': 10}",12,0.941719124484,0.961759862306,0.942387247375,0.967002462057,0.943826280958,0.967208053782,0.498204012433,0.754998842013,0.000879224043089,0.00252124110654
