,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,param_neurons,param_optimizer,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
23,267.549438953,49.2486610413,0.938095843257,0.947265618432,10,16,15,Adagrad,"{'epochs': 16, 'neurons': 15, 'optimizer': 'Adagrad', 'batch_size': 10}",43,0.938095843257,0.947265618432,0.0,0.0,0.0,0.0
24,293.163800955,50.0646090508,0.936605415169,0.943564960022,10,16,15,Adadelta,"{'epochs': 16, 'neurons': 15, 'optimizer': 'Adadelta', 'batch_size': 10}",45,0.936605415169,0.943564960022,0.0,0.0,0.0,0.0
25,276.299185038,49.4678959846,0.937170749671,0.956825651523,10,16,15,Adam,"{'epochs': 16, 'neurons': 15, 'optimizer': 'Adam', 'batch_size': 10}",44,0.937170749671,0.956825651523,0.0,0.0,0.0,0.0
26,267.772829056,50.8617548943,0.644764233257,0.644736845725,10,16,15,Adamax,"{'epochs': 16, 'neurons': 15, 'optimizer': 'Adamax', 'batch_size': 10}",49,0.644764233257,0.644736845725,0.0,0.0,0.0,0.0
27,288.135527849,49.7989850044,0.941102395523,0.966180092827,10,16,15,Nadam,"{'epochs': 16, 'neurons': 15, 'optimizer': 'Nadam', 'batch_size': 10}",28,0.941102395523,0.966180092827,0.0,0.0,0.0,0.0
28,250.567315102,49.6796050072,0.644764233257,0.644736845725,10,16,20,SGD,"{'epochs': 16, 'neurons': 20, 'optimizer': 'SGD', 'batch_size': 10}",49,0.644764233257,0.644736845725,0.0,0.0,0.0,0.0
29,281.289721012,48.2592279911,0.940742637387,0.950349499643,10,16,20,RMSprop,"{'epochs': 16, 'neurons': 20, 'optimizer': 'RMSprop', 'batch_size': 10}",31,0.940742637387,0.950349499643,0.0,0.0,0.0,0.0
30,274.117133856,50.1965661049,0.644764233257,0.644736845725,10,16,20,Adagrad,"{'epochs': 16, 'neurons': 20, 'optimizer': 'Adagrad', 'batch_size': 10}",49,0.644764233257,0.644736845725,0.0,0.0,0.0,0.0
31,301.209233999,49.0650680065,0.94069124328,0.94870476247,10,16,20,Adadelta,"{'epochs': 16, 'neurons': 20, 'optimizer': 'Adadelta', 'batch_size': 10}",32,0.94069124328,0.94870476247,0.0,0.0,0.0,0.0
32,292.200796127,49.7963359356,0.934909410776,0.954358545978,10,16,20,Adam,"{'epochs': 16, 'neurons': 20, 'optimizer': 'Adam', 'batch_size': 10}",46,0.934909410776,0.954358545978,0.0,0.0,0.0,0.0
33,279.95869422,50.1507339478,0.939483482918,0.950452295781,10,16,20,Adamax,"{'epochs': 16, 'neurons': 20, 'optimizer': 'Adamax', 'batch_size': 10}",35,0.939483482918,0.950452295781,0.0,0.0,0.0,0.0
34,304.999731064,49.2756741047,0.943749190219,0.968544402723,10,16,20,Nadam,"{'epochs': 16, 'neurons': 20, 'optimizer': 'Nadam', 'batch_size': 10}",7,0.943749190219,0.968544402723,0.0,0.0,0.0,0.0
35,253.012347937,47.4779281616,0.644764233257,0.644736845725,10,16,25,SGD,"{'epochs': 16, 'neurons': 25, 'optimizer': 'SGD', 'batch_size': 10}",49,0.644764233257,0.644736845725,0.0,0.0,0.0,0.0
36,306.307906151,50.2524838448,0.938147236874,0.947060026094,10,16,25,RMSprop,"{'epochs': 16, 'neurons': 25, 'optimizer': 'RMSprop', 'batch_size': 10}",42,0.938147236874,0.947060026094,0.0,0.0,0.0,0.0
37,302.146993876,50.4635081291,0.943158158542,0.959395553083,10,16,25,Adagrad,"{'epochs': 16, 'neurons': 25, 'optimizer': 'Adagrad', 'batch_size': 10}",11,0.943158158542,0.959395553083,0.0,0.0,0.0,0.0
38,328.472481012,50.8238699436,0.940768334364,0.94901315113,10,16,25,Adadelta,"{'epochs': 16, 'neurons': 25, 'optimizer': 'Adadelta', 'batch_size': 10}",30,0.940768334364,0.94901315113,0.0,0.0,0.0,0.0
39,322.060014963,51.8239560127,0.941693427438,0.965152132055,10,16,25,Adam,"{'epochs': 16, 'neurons': 25, 'optimizer': 'Adam', 'batch_size': 10}",26,0.941693427438,0.965152132055,0.0,0.0,0.0,0.0
40,310.94900012,50.396707058,0.938275722371,0.952919401265,10,16,25,Adamax,"{'epochs': 16, 'neurons': 25, 'optimizer': 'Adamax', 'batch_size': 10}",41,0.938275722371,0.952919401265,0.0,0.0,0.0,0.0
41,333.531877041,51.3142459393,0.942592823412,0.96422696779,10,16,25,Nadam,"{'epochs': 16, 'neurons': 25, 'optimizer': 'Nadam', 'batch_size': 10}",19,0.942592823412,0.96422696779,0.0,0.0,0.0,0.0
42,285.643169165,56.6562929153,0.644764233257,0.644736845725,10,16,30,SGD,"{'epochs': 16, 'neurons': 30, 'optimizer': 'SGD', 'batch_size': 10}",49,0.644764233257,0.644736845725,0.0,0.0,0.0,0.0
