,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,9526.61522102,10.5712051392,0.950971322849,0.929091719935,0.955365331703,0.904224537037,0.958935087629,0.940827964156,0.963738431194,0.918981481481
