,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.901222151496,0.0435646085296,0.0552132399745,0.91445,0.894321058084,0.894321058084,0.00181698799133,0.270574569702
0.4,0.906641205177,0.0441332484617,0.0492255463611,0.913333333333,0.904701281042,0.904701281042,0.00131678581238,0.384796237946
0.6,0.910464672183,0.0452196053469,0.0443157224698,0.9112,0.913202823278,0.913202823278,0.000835466384888,0.539911413193
0.8,0.911521323997,0.0440738383195,0.044404837683,0.91345,0.913072094936,0.913072094936,0.000438547134399,0.641436052322
