,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.903978357734,0.0486696371738,0.0473520050923,0.904425,0.906777744421,0.906777744421,0.0133642673492,0.234823560715
0.4,0.912200297051,0.0435136855506,0.0442860173987,0.91455,0.913179469596,0.913179469596,0.0100904464722,0.557743358612
0.6,0.91646085296,0.0419096117123,0.0416295353278,0.9177,0.91820786646,0.91820786646,0.00687561035156,0.962930011749
0.8,0.9195162317,0.040203691916,0.0402800763845,0.92105,0.920919582328,0.920919582328,0.00374345779419,1.38256611824
