,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.873787396563,0.0547867600255,0.0714258434118,0.8924125,0.864199425554,0.864199425554,0.00386381149292,0.00292940139771
0.4,0.867888818163,0.0483853172077,0.0837258646297,0.904983333333,0.846278405242,0.846278405242,0.00292220115662,0.00547690391541
0.6,0.868236791852,0.0439338001273,0.0878294080204,0.913725,0.841215583989,0.841215583989,0.00174317359924,0.00768575668335
0.8,0.86782940802,0.0427243793762,0.0894462126034,0.9161,0.839126154943,0.839126154943,0.000934219360352,0.00922441482544
