,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.91351641509,0.0323363322096,0.0541472527001,0.951659497978,0.921627470695,0.921627470695,0.0177478313446,0.51947016716
0.4,0.922817062697,0.0277755511022,0.049407386201,0.95847635352,0.928453751204,0.928453751204,0.0143564224243,1.12066779137
