,avg_acc,fpos_rate,fneg_rate,precision,recall,f1_score,avg_test_time,avg_train_time
0.2,0.819478039465,0.0463017186505,0.134220241884,0.909075,0.775260456129,0.775260456129,0.0102551937103,0.00416941642761
0.4,0.822838956079,0.0460768088266,0.131084235094,0.909516666667,0.779421544915,0.779421544915,0.00864143371582,0.0072859287262
0.6,0.82203691916,0.0459707192871,0.131992361553,0.909725,0.778263197458,0.778263197458,0.00482773780823,0.0116922855377
0.8,0.825767027371,0.0439210693826,0.130311903246,0.91375,0.781234286929,0.781234286929,0.00284476280212,0.0156337738037
