,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,5338.48218703,21.4011089802,0.949121184089,0.927684441198,0.93685452936,0.91869212963,0.964193935241,0.949016929307,0.960213249087,0.938078703704
