,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,1006.46527886,55.9585270882,0.937273544906,0.911497045067,0.91371665334,0.909288194444,0.965357730263,0.950140553336,0.972146533454,0.929108796296
