,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,855.051362991,46.7450900078,0.94133367596,0.91712346172,0.920498433287,0.913773148148,0.960012335526,0.943319248142,0.950102729674,0.936631944444
