,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,992.73942709,49.5384290218,0.942824103816,0.919129138952,0.923661333918,0.914641203704,0.972759046053,0.96118353596,0.973301690893,0.949363425926
