,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
31,13.2751951218,13.2779269218,0.644764228757,0.644736835684,1500,2,"{'epochs': 2, 'batch_size': 1500}",39,0.644764228757,0.644736835684,0.0,0.0,0.0,0.0
32,19.1751470566,12.5599298477,0.644764228757,0.644736835684,1500,4,"{'epochs': 4, 'batch_size': 1500}",39,0.644764228757,0.644736835684,0.0,0.0,0.0,0.0
33,31.6498150826,14.1129648685,0.644764228757,0.644736835684,1500,8,"{'epochs': 8, 'batch_size': 1500}",39,0.644764228757,0.644736835684,0.0,0.0,0.0,0.0
34,60.4144871235,15.3120319843,0.644764228757,0.644736835684,1500,16,"{'epochs': 16, 'batch_size': 1500}",39,0.644764228757,0.644736835684,0.0,0.0,0.0,0.0
35,114.495553017,17.8078780174,0.644764228757,0.644736835684,1500,32,"{'epochs': 32, 'batch_size': 1500}",39,0.644764228757,0.644736835684,0.0,0.0,0.0,0.0
36,10.5794711113,11.1658930779,0.644764232403,0.644736842301,2000,1,"{'epochs': 1, 'batch_size': 2000}",17,0.644764232403,0.644736842301,0.0,0.0,0.0,0.0
37,15.8232650757,13.7823269367,0.644764232403,0.644736842301,2000,2,"{'epochs': 2, 'batch_size': 2000}",17,0.644764232403,0.644736842301,0.0,0.0,0.0,0.0
38,23.0560269356,12.0437271595,0.644764232403,0.644736842301,2000,4,"{'epochs': 4, 'batch_size': 2000}",17,0.644764232403,0.644736842301,0.0,0.0,0.0,0.0
39,30.8431949615,12.4984779358,0.644764232403,0.644736842301,2000,8,"{'epochs': 8, 'batch_size': 2000}",17,0.644764232403,0.644736842301,0.0,0.0,0.0,0.0
40,55.132652998,13.5988578796,0.644764232403,0.644736842301,2000,16,"{'epochs': 16, 'batch_size': 2000}",17,0.644764232403,0.644736842301,0.0,0.0,0.0,0.0
41,102.961129904,17.4433720112,0.644764232403,0.644736842301,2000,32,"{'epochs': 32, 'batch_size': 2000}",17,0.644764232403,0.644736842301,0.0,0.0,0.0,0.0
42,12.5724089146,9.87152099609,0.644764234608,0.644736833576,5000,1,"{'epochs': 1, 'batch_size': 5000}",7,0.644764234608,0.644736833576,0.0,0.0,0.0,0.0
43,10.7295570374,10.4210419655,0.644764234608,0.644736833576,5000,2,"{'epochs': 2, 'batch_size': 5000}",7,0.644764234608,0.644736833576,0.0,0.0,0.0,0.0
44,15.799505949,10.1401121616,0.644764234608,0.644736833576,5000,4,"{'epochs': 4, 'batch_size': 5000}",7,0.644764234608,0.644736833576,0.0,0.0,0.0,0.0
45,26.7046468258,9.73137712479,0.644764234608,0.644736833576,5000,8,"{'epochs': 8, 'batch_size': 5000}",7,0.644764234608,0.644736833576,0.0,0.0,0.0,0.0
46,46.6013920307,12.1988770962,0.644764234608,0.644736833576,5000,16,"{'epochs': 16, 'batch_size': 5000}",7,0.644764234608,0.644736833576,0.0,0.0,0.0,0.0
47,89.7756319046,14.3754119873,0.644764234608,0.644736833576,5000,32,"{'epochs': 32, 'batch_size': 5000}",7,0.644764234608,0.644736833576,0.0,0.0,0.0,0.0
