,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_dropout_rate,param_epochs,param_neurons,param_optimizer,param_weight_constraint,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,56.1735059023,15.7361060381,0.933727347183,0.943719154199,10,10,1,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 1, 'neurons': 45}",5,0.932699466133,0.942434203296,0.934755228233,0.945004105102,1.64278805256,0.309940934181,0.00102788104996,0.00128495090298
1,97.3223594427,16.2144140005,0.940511363964,0.954409944384,10,10,2,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 2, 'neurons': 45}",4,0.940845425555,0.952816605004,0.940177302372,0.956003283763,3.65677845478,0.218578934669,0.000334061591282,0.00159333937948
2,215.093940496,16.4424535036,0.94152639664,0.960269319708,10,10,4,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 4, 'neurons': 45}",1,0.941230880621,0.960731902086,0.941821912659,0.959806737331,3.4024605751,0.491363406181,0.000295516018786,0.000462582377766
3,488.711867452,16.1504729986,0.941449305507,0.968338810937,10,10,8,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 8, 'neurons': 45}",2,0.940614152212,0.965357724822,0.942284458801,0.971319897051,13.4781116247,0.472970128059,0.0008351532947,0.00298108611452
4,1013.67185605,15.1556084156,0.941115243931,0.969161179064,10,10,16,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 16, 'neurons': 45}",3,0.938378509834,0.964432559944,0.943851978027,0.973889798183,12.4234439135,0.703399419785,0.00273673409639,0.00472861911954
