,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,2546.23835301,32.5136549473,0.949737897009,0.927437305238,0.951873286628,0.904224537037,0.958703808398,0.940738282258,0.959527570902,0.922670717593
1,2558.540941,31.4931201935,0.949532326036,0.927527675277,0.946670683941,0.909143518519,0.962018810711,0.945485393922,0.96455448525,0.927155671296
2,2477.82525706,30.6722700596,0.943673553294,0.922048364154,0.906827084499,0.937789351852,0.954592177622,0.936646229967,0.928556195351,0.944878472222
3,2506.91847587,32.7088620663,0.946859903382,0.92455858748,0.932587577274,0.916666666667,0.956673690703,0.938467153285,0.947038892163,0.930049189815
4,2479.980165,31.6264390945,0.948710042142,0.92771258873,0.92892370177,0.92650462963,0.958138459166,0.940916180044,0.943551320288,0.938295717593
