,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall
0,15492.4034832,16.5827159882,0.951690821256,0.931125439625,0.943289786223,0.919270833333,0.960322763016,0.943637292838,0.952468680914,0.934968171296
