,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_dropout_rate,param_epochs,param_neurons,param_optimizer,param_weight_constraint,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,42.7143378258,38.2096641064,0.934318378976,0.937705584422,10,10,1,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 1, 'neurons': 45}",4,0.934318378976,0.937705584422,0.0,0.0,0.0,0.0
1,87.9688491821,38.2254729271,0.939791847421,0.950041112024,10,10,2,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 2, 'neurons': 45}",2,0.939791847421,0.950041112024,0.0,0.0,0.0,0.0
2,159.818445921,38.5415210724,0.937170750069,0.952302624864,10,10,4,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 4, 'neurons': 45}",3,0.937170750069,0.952302624864,0.0,0.0,0.0,0.0
3,329.624505043,36.3436398506,0.933932924001,0.950966276596,10,10,8,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 8, 'neurons': 45}",5,0.933932924001,0.950966276596,0.0,0.0,0.0,0.0
4,649.451299906,35.7282700539,0.943749189989,0.964124171652,10,10,16,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 16, 'neurons': 45}",1,0.943749189989,0.964124171652,0.0,0.0,0.0,0.0
