,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_dropout_rate,param_epochs,param_neurons,param_optimizer,param_weight_constraint,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,56.9792981148,39.0796627998,0.9273030892,0.936780420524,10,10,1,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 1, 'neurons': 45}",5,0.9273030892,0.936780420524,0.0,0.0,0.0,0.0
1,87.9915487766,41.372164011,0.936245656497,0.946854434001,10,10,2,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 2, 'neurons': 45}",3,0.936245656497,0.946854434001,0.0,0.0,0.0,0.0
2,162.714092016,39.7424099445,0.940999607615,0.96001232924,10,10,4,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 4, 'neurons': 45}",2,0.940999607615,0.96001232924,0.0,0.0,0.0,0.0
3,319.399526119,39.5991408825,0.944725677193,0.966282889271,10,10,8,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 8, 'neurons': 45}",1,0.944725677193,0.966282889271,0.0,0.0,0.0,0.0
4,624.62561202,41.5128231049,0.935603230728,0.964021375819,10,10,16,45,Nadam,5,"{'dropout_rate': 10, 'optimizer': 'Nadam', 'weight_constraint': 5, 'batch_size': 10, 'epochs': 16, 'neurons': 45}",4,0.935603230728,0.964021375819,0.0,0.0,0.0,0.0
